Company,Level Name,Tag,Total Compensation,Location,Date,YOE At Company,YOE Total,Base Comp,Stock Comp,Bonus Comp
Global Payments,12,Product,100000,"Broomfield, CO ",2021-09-21,4 , 8,100000 , N/A , N/A
Amazon,L6,Product,225000,"Seattle, WA ",2021-09-19,5 , 8,150000 , 75000 , N/A
Amazon,L6,Product,229000,"Seattle, WA ",2021-09-19,0 , 8,147000 , 48000 , 34000
Facebook,L6 Product Manager,Internal,545000,"Seattle, WA ",2021-09-16,0 , 8,225000 , 275000 , 45000
Google,L5,Technical,350000,"Mountain View, CA ",2021-09-14,0 , 8,188000 , 134000 , 28000
Publicis Sapient,Product Manager,Product,115000,"San Francisco, CA ",2021-09-13,4 , 8,115000 , N/A , N/A
Microsoft,65,Technical,310000,"New York, NY ",2021-09-11,8 , 8,216000 , 48000 , 46000
Amazon,L6,Product,238000,"Seattle, WA ",2021-09-08,7 , 8,128000 , 110000 , N/A
Amazon,L6,Technical,340000,"Seattle, WA ",2021-09-06,3 , 8,150000 , 190000 , N/A
Uber,L4,Product,197000,"San Francisco, CA ",2021-09-04,3 , 8,149000 , 25000 , 23000
Amazon,L6,Consumer,218000,"Seattle, WA ",2021-08-27,8 , 8,128000 , 90000 , N/A
Amazon,L6,Operations,194000,"Bellevue, WA ",2021-08-22,4 , 8,152000 , 42000 , N/A
Amazon,L6,Product,309000,"Seattle, WA ",2021-08-18,3 , 8,140000 , 129000 , 40000
Microsoft,64,Product,256000,"Bellevue, WA ",2021-08-17,8 , 8,177000 , 43000 , 36000
Facebook,L5 Product Manager,Product,396000,"Menlo Park, CA ",2021-08-15,0 , 8,195000 , 121000 , 79000
Okta,P4,Product,344000,"San Francisco, CA ",2021-08-12,3 , 8,167000 , 160000 , 17000
Amazon,L6,Product,260000,"Seattle, WA ",2021-08-09,6 , 8,130000 , 130000 , N/A
MongoDB,L6,Technical,316000,"New York, NY ",2021-08-08,2 , 8,180000 , 100000 , 36000
Amazon,L6,Product,250000,"Seattle, WA ",2021-08-06,8 , 8,125000 , 125000 , N/A
Remitly,L4,Product,200000,"Seattle, WA ",2021-08-03,1 , 8,175000 , 25000 , N/A
Microsoft,64,Technical,306000,"New York, NY ",2021-08-03,8 , 8,194000 , 74000 , 39000
Amazon,L5,Other,215000,"New York, NY ",2021-07-28,0 , 8,185000 , 30000 , N/A
Amazon,L6,Technical,380000,"Palo Alto, CA ",2021-07-28,0 , 8,175000 , 125000 , 80000
Amazon,L6,Consumer,200000,"Seattle, WA ",2021-07-27,6 , 8,128000 , 72000 , N/A
Apple,ICT4,Operations,181000,"Cupertino, CA ",2021-07-27,2 , 8,148000 , 30000 , 3000
